GeneID1	GeneID2	PCC_healthy	feature_type	PCC_healthy_abs
CCL5	JUND	0.737361880705527	transcript-transcript	0.737361880705527
CCL5	FOS	0.810007238318459	transcript-transcript	0.810007238318459
IKBKG	ITK	0.89210025430954	transcript-transcript	0.89210025430954
IRF8	IRF6	0.597347666338825	transcript-transcript	0.597347666338825
IFIT3	IFIT2	0.963693016099027	transcript-transcript	0.963693016099027
CCL5	KRAS	0.798623116046378	transcript-transcript	0.798623116046378
IKBKG	HSPD1	0.983786785408032	transcript-transcript	0.983786785408032
HSP90AA1	IKBKG	0.968295573468749	transcript-transcript	0.968295573468749
LYN	KIT	0.510669659350729	transcript-transcript	0.510669659350729
CXCL2	CXCL12	0.721871699375154	transcript-transcript	0.721871699375154
CXCL1	CXCL5	0.636237544114786	transcript-transcript	0.636237544114786
CCL5	CXCL12	0.490588396561802	transcript-transcript	0.490588396561802
CCL5	CXCL2	0.631597841657047	transcript-transcript	0.631597841657047
KRAS	IGFBP3	0.423898285683995	transcript-transcript	0.423898285683995
LYN	HSP90AA1	0.816050192983631	transcript-transcript	0.816050192983631
EZR	MC1R	0.842358945015619	transcript-transcript	0.842358945015619
IL15	MFGE8	0.612234375929829	transcript-transcript	0.612234375929829
IL10RA	IL10RB	0.926727953775452	transcript-transcript	0.926727953775452
MSN	EZR	0.97129040885633	transcript-transcript	0.97129040885633
EZR	MDM2	0.990275803140683	transcript-transcript	0.990275803140683
JUND	MDM2	0.950280808130976	transcript-transcript	0.950280808130976
FOS	MARK3	0.985860924508904	transcript-transcript	0.985860924508904
FOS	JUND	0.9846559427629	transcript-transcript	0.9846559427629
MAOA	MAOB	0.230380635191217	transcript-transcript	0.230380635191217
IFIT3	IFIT2	0.963693016099027	transcript-transcript	0.963693016099027
JUNB	JUND	0.976306734163777	transcript-transcript	0.976306734163777
FOS	JUND	0.9846559427629	transcript-transcript	0.9846559427629
FOS	JUNB	0.996878846882139	transcript-transcript	0.996878846882139
KIT	IRF3	0.763623330945265	transcript-transcript	0.763623330945265
FOS	JUND	0.9846559427629	transcript-transcript	0.9846559427629
FOS	JUNB	0.996878846882139	transcript-transcript	0.996878846882139
IRF8	IRF6	0.597347666338825	transcript-transcript	0.597347666338825
CXCR1	CXCL5	-0.185395846224819	transcript-transcript	0.185395846224819
IFIT3	IFIT2	0.963693016099027	transcript-transcript	0.963693016099027
KRAS	HSPD1	0.995956303020974	transcript-transcript	0.995956303020974
ICAM1	EZR	0.800504405171651	transcript-transcript	0.800504405171651
ICAM1	ITGAL	0.800926887315028	transcript-transcript	0.800926887315028
MMP9	CXCL5	0.130377542649098	transcript-transcript	0.130377542649098
CXCR1	CXCL5	-0.185395846224819	transcript-transcript	0.185395846224819
KLRD1	KLRC2	0.863540367395446	transcript-transcript	0.863540367395446
CCL16	CXCL5	-0.112166081180885	transcript-transcript	0.112166081180885
CCL16	CXCR1	-0.144410415099391	transcript-transcript	0.144410415099391
HSPG2	MFGE8	0.83586263092175	transcript-transcript	0.83586263092175
MED1	ME1	0.592824140122907	transcript-transcript	0.592824140122907
LRP1	HSPG2	0.110126812483279	transcript-transcript	0.110126812483279
CXCL12	CXCR1	0.197540149624764	transcript-transcript	0.197540149624764
CXCL12	CCL16	-0.112166081180885	transcript-transcript	0.112166081180885
KRAS	IL5RA	0.877507262690352	transcript-transcript	0.877507262690352
KRAS	HSP90AA1	0.98903594637436	transcript-transcript	0.98903594637436
KRAS	KIT	0.78944126095376	transcript-transcript	0.78944126095376
IL6	IL6ST	0.62450285766096	transcript-transcript	0.62450285766096
ICAM1	ITGAL	0.800926887315028	transcript-transcript	0.800926887315028
LYN	KITLG	0.346137729901542	transcript-transcript	0.346137729901542
LYN	ITK	0.480720084112672	transcript-transcript	0.480720084112672
LYN	KIT	0.510669659350729	transcript-transcript	0.510669659350729
LYN	KRAS	0.759540995795883	transcript-transcript	0.759540995795883
CXCL8	CXCR1	0.527186484495116	transcript-transcript	0.527186484495116
CXCL8	CCL16	-0.389076223708124	transcript-transcript	0.389076223708124
CXCL8	CXCL12	0.605555457575926	transcript-transcript	0.605555457575926
CXCL2	CXCR1	0.520599349782961	transcript-transcript	0.520599349782961
CXCL2	CCL16	-0.296266418019286	transcript-transcript	0.296266418019286
CXCL2	CXCL12	0.721871699375154	transcript-transcript	0.721871699375154
CXCL2	CXCL8	0.904314487448133	transcript-transcript	0.904314487448133
CXCL1	CXCR1	0.443029446558984	transcript-transcript	0.443029446558984
CXCL1	CXCL8	0.33122719724179	transcript-transcript	0.33122719724179
CCL5	CXCL5	-0.250972250712915	transcript-transcript	0.250972250712915
CCL5	CXCR1	0.840342275187334	transcript-transcript	0.840342275187334
CCL5	CXCL12	0.490588396561802	transcript-transcript	0.490588396561802
CCL5	CXCL8	0.539696616591865	transcript-transcript	0.539696616591865
CCL5	CXCL2	0.631597841657047	transcript-transcript	0.631597841657047
CCL5	CXCL1	0.297387767614663	transcript-transcript	0.297387767614663
MMP9	KITLG	-0.139939097950359	transcript-transcript	0.139939097950359
MMP9	MMP19	0.528035655605459	transcript-transcript	0.528035655605459
CXCR1	CXCL5	-0.185395846224819	transcript-transcript	0.185395846224819
KLRD1	KLRC2	0.863540367395446	transcript-transcript	0.863540367395446
CCL16	CXCL5	-0.112166081180885	transcript-transcript	0.112166081180885
CCL16	CXCR1	-0.144410415099391	transcript-transcript	0.144410415099391
HSPG2	MFGE8	0.83586263092175	transcript-transcript	0.83586263092175
MED1	ME1	0.592824140122907	transcript-transcript	0.592824140122907
LRP1	HSPG2	0.110126812483279	transcript-transcript	0.110126812483279
CXCL12	CXCR1	0.197540149624764	transcript-transcript	0.197540149624764
CXCL12	CCL16	-0.112166081180885	transcript-transcript	0.112166081180885
KRAS	IL5RA	0.877507262690352	transcript-transcript	0.877507262690352
KRAS	HSP90AA1	0.98903594637436	transcript-transcript	0.98903594637436
KRAS	KIT	0.78944126095376	transcript-transcript	0.78944126095376
IL6	IL6ST	0.62450285766096	transcript-transcript	0.62450285766096
ICAM1	ITGAL	0.800926887315028	transcript-transcript	0.800926887315028
LYN	KITLG	0.346137729901542	transcript-transcript	0.346137729901542
LYN	ITK	0.480720084112672	transcript-transcript	0.480720084112672
LYN	KIT	0.510669659350729	transcript-transcript	0.510669659350729
LYN	KRAS	0.759540995795883	transcript-transcript	0.759540995795883
CXCL8	CXCR1	0.527186484495116	transcript-transcript	0.527186484495116
CXCL8	CCL16	-0.389076223708124	transcript-transcript	0.389076223708124
CXCL8	CXCL12	0.605555457575926	transcript-transcript	0.605555457575926
CXCL2	CXCR1	0.520599349782961	transcript-transcript	0.520599349782961
CXCL2	CCL16	-0.296266418019286	transcript-transcript	0.296266418019286
CXCL2	CXCL12	0.721871699375154	transcript-transcript	0.721871699375154
CXCL2	CXCL8	0.904314487448133	transcript-transcript	0.904314487448133
CXCL1	CXCR1	0.443029446558984	transcript-transcript	0.443029446558984
CXCL1	CXCL8	0.33122719724179	transcript-transcript	0.33122719724179
CCL5	CXCL5	-0.250972250712915	transcript-transcript	0.250972250712915
CCL5	CXCR1	0.840342275187334	transcript-transcript	0.840342275187334
CCL5	CXCL12	0.490588396561802	transcript-transcript	0.490588396561802
CCL5	CXCL8	0.539696616591865	transcript-transcript	0.539696616591865
CCL5	CXCL2	0.631597841657047	transcript-transcript	0.631597841657047
CCL5	CXCL1	0.297387767614663	transcript-transcript	0.297387767614663
MMP9	KITLG	-0.139939097950359	transcript-transcript	0.139939097950359
MMP9	MMP19	0.528035655605459	transcript-transcript	0.528035655605459
CXCR1	CXCL5	-0.185395846224819	transcript-transcript	0.185395846224819
HSP90AA1	HSPD1	0.986263820023554	transcript-transcript	0.986263820023554
HSP90AA1	IKBKG	0.968295573468749	transcript-transcript	0.968295573468749
IL6	IL6ST	0.62450285766096	transcript-transcript	0.62450285766096
ICAM1	ITGAL	0.800926887315028	transcript-transcript	0.800926887315028
CXCL8	CXCR1	0.527186484495116	transcript-transcript	0.527186484495116
CXCL1	CXCR1	0.443029446558984	transcript-transcript	0.443029446558984
KCNMA1	MAP1A	0.371386853581513	transcript-transcript	0.371386853581513
KLRD1	KLRC2	0.863540367395446	transcript-transcript	0.863540367395446
MDM2	HMGA2	0.408159187485907	transcript-transcript	0.408159187485907
MED1	MDM2	0.963382556440919	transcript-transcript	0.963382556440919
EZR	MDM2	0.990275803140683	transcript-transcript	0.990275803140683
LRP1	CUBN	0.337783296721541	transcript-transcript	0.337783296721541
MSN	CD46	0.953863707216273	transcript-transcript	0.953863707216273
MSN	EZR	0.97129040885633	transcript-transcript	0.97129040885633
IFIT3	IFIT2	0.963693016099027	transcript-transcript	0.963693016099027
ITGAV	CXCL12	0.897488224132983	transcript-transcript	0.897488224132983
HSP90AA1	MGMT	0.964097526746369	transcript-transcript	0.964097526746369
HSP90AA1	MDM2	0.975705968851289	transcript-transcript	0.975705968851289
HSP90AA1	IKBKG	0.968295573468749	transcript-transcript	0.968295573468749
HSP90AA1	IRF3	0.986551683393546	transcript-transcript	0.986551683393546
IL10RA	IL10RB	0.926727953775452	transcript-transcript	0.926727953775452
ICAM1	EZR	0.800504405171651	transcript-transcript	0.800504405171651
ICAM1	MSN	0.869477753489803	transcript-transcript	0.869477753489803
ICAM1	ITGAL	0.800926887315028	transcript-transcript	0.800926887315028
LYN	IKBKG	0.782416417680917	transcript-transcript	0.782416417680917
LYN	HSP90AA1	0.816050192983631	transcript-transcript	0.816050192983631
LYN	KIT	0.510669659350729	transcript-transcript	0.510669659350729
IL1B	LYN	0.899176261891164	transcript-transcript	0.899176261891164
FOS	JUND	0.9846559427629	transcript-transcript	0.9846559427629
FOS	MAF	0.876140864064423	transcript-transcript	0.876140864064423
CCL5	CXCL8	0.539696616591865	transcript-transcript	0.539696616591865
MMP9	CXCL5	0.130377542649098	transcript-transcript	0.130377542649098
MMP9	ITGA5	0.761263489584064	transcript-transcript	0.761263489584064
EZR	MDM2	0.990275803140683	transcript-transcript	0.990275803140683
IKBKG	HSPD1	0.983786785408032	transcript-transcript	0.983786785408032
HSP90AA1	LRP1	0.461654996285546	transcript-transcript	0.461654996285546
HSP90AA1	IKBKG	0.968295573468749	transcript-transcript	0.968295573468749
KRAS	IGFBP3	0.423898285683995	transcript-transcript	0.423898285683995
ICAM1	ITGAL	0.800926887315028	transcript-transcript	0.800926887315028
LYN	KIT	0.510669659350729	transcript-transcript	0.510669659350729
CXCL2	CXCL12	0.721871699375154	transcript-transcript	0.721871699375154
CXCL1	CXCL5	0.636237544114786	transcript-transcript	0.636237544114786
IL1B	IKBKG	0.730839479959982	transcript-transcript	0.730839479959982
CCL5	CXCL12	0.490588396561802	transcript-transcript	0.490588396561802
CCL5	KRAS	0.798623116046378	transcript-transcript	0.798623116046378
CCL5	CXCL2	0.631597841657047	transcript-transcript	0.631597841657047
IL6	IL6ST	0.62450285766096	transcript-transcript	0.62450285766096
ICAM1	ITGAL	0.800926887315028	transcript-transcript	0.800926887315028
LYN	KIT	0.510669659350729	transcript-transcript	0.510669659350729
CXCL8	CXCR1	0.527186484495116	transcript-transcript	0.527186484495116
CXCL1	CXCR1	0.443029446558984	transcript-transcript	0.443029446558984
FOS	JUND	0.9846559427629	transcript-transcript	0.9846559427629
FOS	JUNB	0.996878846882139	transcript-transcript	0.996878846882139
KCNMA1	MAP1A	0.371386853581513	transcript-transcript	0.371386853581513
CXCR1	CXCL5	-0.185395846224819	transcript-transcript	0.185395846224819
HSPG2	MCAM	0.634042181500075	transcript-transcript	0.634042181500075
HSPG2	MFGE8	0.83586263092175	transcript-transcript	0.83586263092175
LRP1	CUBN	0.337783296721541	transcript-transcript	0.337783296721541
MSN	EZR	0.97129040885633	transcript-transcript	0.97129040885633
MAOA	MAOB	0.230380635191217	transcript-transcript	0.230380635191217
IFIT3	IFIT2	0.963693016099027	transcript-transcript	0.963693016099027
IKBKG	HSPD1	0.983786785408032	transcript-transcript	0.983786785408032
JUNB	JUND	0.976306734163777	transcript-transcript	0.976306734163777
IRF8	IRF3	0.804666769722636	transcript-transcript	0.804666769722636
LYN	ICAM1	0.940820762585711	transcript-transcript	0.940820762585711
CXCL8	IL6	0.309279835554939	transcript-transcript	0.309279835554939
CXCL8	ICAM1	0.822610745012473	transcript-transcript	0.822610745012473
CXCL2	CXCR1	0.520599349782961	transcript-transcript	0.520599349782961
CXCL2	CXCL8	0.904314487448133	transcript-transcript	0.904314487448133
CXCL1	CXCR1	0.443029446558984	transcript-transcript	0.443029446558984
CXCL1	CXCL8	0.33122719724179	transcript-transcript	0.33122719724179
CXCL1	CXCL2	0.371088632780043	transcript-transcript	0.371088632780043
FOS	MAF	0.876140864064423	transcript-transcript	0.876140864064423
FOS	JUNB	0.996878846882139	transcript-transcript	0.996878846882139
CCL5	CCL18	0.252464227572559	transcript-transcript	0.252464227572559
CCL5	CXCL12	0.490588396561802	transcript-transcript	0.490588396561802
CCL5	CXCL8	0.539696616591865	transcript-transcript	0.539696616591865
MMP9	LRP1	0.146214254475489	transcript-transcript	0.146214254475489
MMP9	CXCL8	0.538409195645026	transcript-transcript	0.538409195645026
IL16	KCNJ2	0.669740838216775	transcript-transcript	0.669740838216775
HSP90AA1	IRF3	0.986551683393546	transcript-transcript	0.986551683393546
IRF8	CIITA	0.9767789876979	transcript-transcript	0.9767789876979
IRF8	MDM2	0.817093864936491	transcript-transcript	0.817093864936491
IRF8	MXD1	0.888207432129902	transcript-transcript	0.888207432129902
IRF8	IDO1	0.483440292997608	transcript-transcript	0.483440292997608
IRF8	ITGA5	0.893608819188091	transcript-transcript	0.893608819188091
IL6	IL6ST	0.62450285766096	transcript-transcript	0.62450285766096
IL6	JUNB	0.58559527683922	transcript-transcript	0.58559527683922
FOS	JUNB	0.996878846882139	transcript-transcript	0.996878846882139
FOS	IL6	0.582991873034729	transcript-transcript	0.582991873034729
CCL5	IRF8	0.76532879733608	transcript-transcript	0.76532879733608
MSN	ME1	0.62806101636718	transcript-transcript	0.62806101636718
KCNMA1	MAP1A	0.371386853581513	transcript-transcript	0.371386853581513
IL16	KCNJ2	0.669740838216775	transcript-transcript	0.669740838216775
LYN	HSP90AA1	0.816050192983631	transcript-transcript	0.816050192983631
KCNMA1	MAP1A	0.371386853581513	transcript-transcript	0.371386853581513
HSPD1	KCNMA1	0.450212439959848	transcript-transcript	0.450212439959848
IL16	KCNJ2	0.669740838216775	transcript-transcript	0.669740838216775
IL6	IL6ST	0.62450285766096	transcript-transcript	0.62450285766096
IL6	IL16	0.571550923867444	transcript-transcript	0.571550923867444
FOS	JUND	0.9846559427629	transcript-transcript	0.9846559427629
KIR2DL4	KIR3DL2	0.701198317095478	transcript-transcript	0.701198317095478
KLRD1	KLRC2	0.863540367395446	transcript-transcript	0.863540367395446
CCL16	CXCL5	-0.112166081180885	transcript-transcript	0.112166081180885
IFNAR2	IL5RA	0.777720434240433	transcript-transcript	0.777720434240433
MAG	MCAM	0.389390533514837	transcript-transcript	0.389390533514837
IL15	KITLG	0.386984126703816	transcript-transcript	0.386984126703816
LRP1	CUBN	0.337783296721541	transcript-transcript	0.337783296721541
LRP1	HSPG2	0.110126812483279	transcript-transcript	0.110126812483279
MAF	JUND	0.837529542489625	transcript-transcript	0.837529542489625
MSN	EZR	0.97129040885633	transcript-transcript	0.97129040885633
CCL18	CXCL5	-0.189200642688257	transcript-transcript	0.189200642688257
CCL18	CCL16	-0.275884630414207	transcript-transcript	0.275884630414207
IL6ST	IL5RA	0.732488873074716	transcript-transcript	0.732488873074716
IFNGR2	IL5RA	0.757756384717556	transcript-transcript	0.757756384717556
IFNGR2	IFNAR2	0.883951700680743	transcript-transcript	0.883951700680743
IL10RB	IL5RA	0.732205048039046	transcript-transcript	0.732205048039046
IL10RB	IFNAR2	0.955774288564712	transcript-transcript	0.955774288564712
IL10RB	IFNGR2	0.791414889730054	transcript-transcript	0.791414889730054
CD200	MCAM	0.663453013355021	transcript-transcript	0.663453013355021
MKI67	IRF6	0.885305870014009	transcript-transcript	0.885305870014009
MAOA	MAOB	0.230380635191217	transcript-transcript	0.230380635191217
CXCL12	CCL16	-0.112166081180885	transcript-transcript	0.112166081180885
CXCL12	CCL18	-0.189200642688257	transcript-transcript	0.189200642688257
IFIT3	IFIT2	0.963693016099027	transcript-transcript	0.963693016099027
ITGAV	ITGA5	0.931612917930316	transcript-transcript	0.931612917930316
JUNB	JUND	0.976306734163777	transcript-transcript	0.976306734163777
JUNB	MAF	0.890324045592679	transcript-transcript	0.890324045592679
IRF3	IRF6	0.758888870409296	transcript-transcript	0.758888870409296
IRF3	MKI67	0.720450372339214	transcript-transcript	0.720450372339214
ITGAL	ITGA5	0.960375345491855	transcript-transcript	0.960375345491855
ITGAL	ITGAV	0.925610411519826	transcript-transcript	0.925610411519826
IL10RA	IL5RA	0.863764891585687	transcript-transcript	0.863764891585687
IL10RA	IFNAR2	0.976240375316033	transcript-transcript	0.976240375316033
IL10RA	IFNGR2	0.922087807196405	transcript-transcript	0.922087807196405
IL10RA	IL10RB	0.926727953775452	transcript-transcript	0.926727953775452
IRF8	IRF6	0.597347666338825	transcript-transcript	0.597347666338825
IRF8	MKI67	0.784099303804948	transcript-transcript	0.784099303804948
IRF8	IRF3	0.804666769722636	transcript-transcript	0.804666769722636
IL6	KITLG	-0.107985778030495	transcript-transcript	0.107985778030495
IL6	IL15	0.295000132394162	transcript-transcript	0.295000132394162
ICAM1	KIR3DL2	0.521685958203856	transcript-transcript	0.521685958203856
ICAM1	KIR2DL4	0.846363377560512	transcript-transcript	0.846363377560512
LYN	ITK	0.480720084112672	transcript-transcript	0.480720084112672
CXCL8	CCL16	-0.389076223708124	transcript-transcript	0.389076223708124
CXCL8	CCL18	0.204305267886605	transcript-transcript	0.204305267886605
CXCL8	CXCL12	0.605555457575926	transcript-transcript	0.605555457575926
CXCL2	CCL16	-0.296266418019286	transcript-transcript	0.296266418019286
CXCL2	CCL18	0.130811550641939	transcript-transcript	0.130811550641939
CXCL2	CXCL12	0.721871699375154	transcript-transcript	0.721871699375154
CXCL2	CXCL8	0.904314487448133	transcript-transcript	0.904314487448133
CXCL1	CXCL5	0.636237544114786	transcript-transcript	0.636237544114786
CXCL1	CCL18	0.194831923492115	transcript-transcript	0.194831923492115
CXCL1	CXCL8	0.33122719724179	transcript-transcript	0.33122719724179
CXCL1	CXCL2	0.371088632780043	transcript-transcript	0.371088632780043
FOS	JUND	0.9846559427629	transcript-transcript	0.9846559427629
FOS	MAF	0.876140864064423	transcript-transcript	0.876140864064423
FOS	JUNB	0.996878846882139	transcript-transcript	0.996878846882139
CCL5	CXCL5	-0.250972250712915	transcript-transcript	0.250972250712915
CCL5	CCL18	0.252464227572559	transcript-transcript	0.252464227572559
CCL5	CXCL12	0.490588396561802	transcript-transcript	0.490588396561802
CCL5	CXCL8	0.539696616591865	transcript-transcript	0.539696616591865
CCL5	CXCL2	0.631597841657047	transcript-transcript	0.631597841657047
CCL5	CXCL1	0.297387767614663	transcript-transcript	0.297387767614663
MMP9	MMP19	0.528035655605459	transcript-transcript	0.528035655605459
MMP9	IGF2R	0.726069228313372	transcript-transcript	0.726069228313372
CIT	ARMC9	0.759999210799392	transcript-transcript	0.759999210799392
DCDC2	AP5Z1	0.716061913197525	transcript-transcript	0.716061913197525
DCDC2	MAGEE1	0.628635501974008	transcript-transcript	0.628635501974008
DCDC2	HDGFL2	0.68278883074674	transcript-transcript	0.68278883074674
COTL1	HPSE	0.844934793739524	transcript-transcript	0.844934793739524
ERVW-1	HDGFL2	-0.251123088828372	transcript-transcript	0.251123088828372
ERVW-1	DCDC2	-0.205903798252965	transcript-transcript	0.205903798252965
ERVW-1	IKZF4	-0.155666110853381	transcript-transcript	0.155666110853381
ERVW-1	GIGYF2	-0.209130154984296	transcript-transcript	0.209130154984296
CHPT1	CADM1	0.207686746215766	transcript-transcript	0.207686746215766
MTUS1	EIF2AK3	0.902381381262728	transcript-transcript	0.902381381262728
FAIM2	ERVW-1	-0.25345176136801	transcript-transcript	0.25345176136801
EBI3	MAGEE1	0.307989506208899	transcript-transcript	0.307989506208899
EBI3	HDGFL2	0.485768596667546	transcript-transcript	0.485768596667546
EBI3	ERVW-1	-0.282048505405842	transcript-transcript	0.282048505405842
GNLY	AP5Z1	0.709414439172338	transcript-transcript	0.709414439172338
LAP3	EBPL	0.857316044752855	transcript-transcript	0.857316044752855
EIF4E2	ADI1	0.97187079868142	transcript-transcript	0.97187079868142
GPNMB	MGAM	0.658296770302029	transcript-transcript	0.658296770302029
GPNMB	GDF15	0.281786818741559	transcript-transcript	0.281786818741559
BAMBI	ABHD6	0.808096027698767	transcript-transcript	0.808096027698767
CNTNAP2	ERVW-1	-0.144986703978901	transcript-transcript	0.144986703978901
IVNS1ABP	BTG3	0.931193213091674	transcript-transcript	0.931193213091674
GPSM3	LILRB2	0.688148627894969	transcript-transcript	0.688148627894969
ADIRF	ANGPTL4	0.397672145574409	transcript-transcript	0.397672145574409
MAPKAPK2	MUL1	0.938147017285161	transcript-transcript	0.938147017285161
ARPC1B	HPSE	0.710637886365629	transcript-transcript	0.710637886365629
BZW1	MAK16	0.955726999854649	transcript-transcript	0.955726999854649
KAT5	MAPKAPK2	0.888937459442824	transcript-transcript	0.888937459442824
DDX19A	AP5Z1	0.97468913867266	transcript-transcript	0.97468913867266
ISG15	LAP3	0.982523996632358	transcript-transcript	0.982523996632358
ISG15	IFI44L	0.726398872474248	transcript-transcript	0.726398872474248
GLS2	MCAT	0.801081152076385	transcript-transcript	0.801081152076385
APEX2	MCAT	0.946713483989882	transcript-transcript	0.946713483989882
CCL27	GLS2	0.744294090202317	transcript-transcript	0.744294090202317
LILRB1	FGL2	0.953106186890743	transcript-transcript	0.953106186890743
MBD2	MTUS1	0.71006835979634	transcript-transcript	0.71006835979634
GDF15	CCRL2	0.722225615912467	transcript-transcript	0.722225615912467
IFI44L	MPHOSPH6	0.643041468612652	transcript-transcript	0.643041468612652
BAMBI	BLNK	0.665507872774101	transcript-transcript	0.665507872774101
CNTNAP2	CCR9	0.779758921854418	transcript-transcript	0.779758921854418
CCDC130	GDF15	0.659093804294286	transcript-transcript	0.659093804294286
ADIRF	CCDC130	0.528655157064041	transcript-transcript	0.528655157064041
KEAP1	MLXIP	0.871902801559601	transcript-transcript	0.871902801559601
AOC3	CSPG5	-0.128829048357685	transcript-transcript	0.128829048357685
MAK16	MBD2	0.823028590916045	transcript-transcript	0.823028590916045
ARPC1B	GNLY	0.610132419743128	transcript-transcript	0.610132419743128
KAT5	MCAT	0.961000142957922	transcript-transcript	0.961000142957922
KDM1A	LDB3	0.632198610751997	transcript-transcript	0.632198610751997
MAP3K7	DAAM1	0.963971768075088	transcript-transcript	0.963971768075088
DDX19A	IP6K1	0.982150817716963	transcript-transcript	0.982150817716963
MCAT	BLOC1S4	0.913631289478541	transcript-transcript	0.913631289478541
CCHCR1	MAVS	0.966426883862872	transcript-transcript	0.966426883862872
BTG3	KRT23	0.326867891241184	transcript-transcript	0.326867891241184
ANGPTL4	ANGPTL2	-0.205305724317053	transcript-transcript	0.205305724317053
CHPT1	GLS2	0.843894717045509	transcript-transcript	0.843894717045509
COA7	MGA	0.909808133869163	transcript-transcript	0.909808133869163
FYCO1	KRT23	0.395356370797621	transcript-transcript	0.395356370797621
FYCO1	EIF2AK3	0.923845320004031	transcript-transcript	0.923845320004031
FYCO1	BTG3	0.902730810102589	transcript-transcript	0.902730810102589
EBI3	IKZF4	0.296635630734247	transcript-transcript	0.296635630734247
LAP3	KRT23	0.380106215551092	transcript-transcript	0.380106215551092
JTB	MIEN1	0.972497653163551	transcript-transcript	0.972497653163551
MPHOSPH6	EAF2	0.91290357608014	transcript-transcript	0.91290357608014
CNTNAP2	FGL2	0.166529338554269	transcript-transcript	0.166529338554269
CNTNAP2	GLS2	0.806453676915737	transcript-transcript	0.806453676915737
IP6K1	MYLIP	0.972287264152709	transcript-transcript	0.972287264152709
MVP	KRT23	0.377228453886261	transcript-transcript	0.377228453886261
MVP	LAP3	0.936939067548097	transcript-transcript	0.936939067548097
MAK16	MGA	0.975388401308889	transcript-transcript	0.975388401308889
MAK16	COA7	0.874770570768617	transcript-transcript	0.874770570768617
MAK16	CDV3	0.922707097473617	transcript-transcript	0.922707097473617
ARPC1B	EIF4E2	0.900865326148173	transcript-transcript	0.900865326148173
BZW1	HSPA14	0.944026216666138	transcript-transcript	0.944026216666138
KAT5	BRD4	0.989989391262591	transcript-transcript	0.989989391262591
KAT5	DAAM1	0.977574954820137	transcript-transcript	0.977574954820137
KAT5	IP6K1	0.97875584272357	transcript-transcript	0.97875584272357
DDX19A	BLOC1S4	0.97961899379661	transcript-transcript	0.97961899379661
DDX19A	MCAT	0.919562574594322	transcript-transcript	0.919562574594322
GCNA	LAT	0.876582873249354	transcript-transcript	0.876582873249354
ISG15	EBI3	0.620400635514629	transcript-transcript	0.620400635514629
ISG15	LAP3	0.982523996632358	transcript-transcript	0.982523996632358
ISG15	MVP	0.902422674889818	transcript-transcript	0.902422674889818
LGR4	EAF2	0.368829614921963	transcript-transcript	0.368829614921963
APEX2	DHDDS	0.973188142792345	transcript-transcript	0.973188142792345
APEX2	F2RL3	0.239876237128557	transcript-transcript	0.239876237128557
ANGPTL4	ANGPTL2	-0.205305724317053	transcript-transcript	0.205305724317053
CHPT1	C3orf18	0.885012399506993	transcript-transcript	0.885012399506993
CHPT1	ADI1	0.923501346994634	transcript-transcript	0.923501346994634
COA7	HSPA14	0.866404722564731	transcript-transcript	0.866404722564731
LILRB1	CCRL2	0.807716769470658	transcript-transcript	0.807716769470658
BLNK	KRT23	0.439722423240243	transcript-transcript	0.439722423240243
JTB	DHDDS	0.943283411667831	transcript-transcript	0.943283411667831
IFI44L	LDB3	0.646993965025807	transcript-transcript	0.646993965025807
BCL10	MALT1	0.991080169386002	transcript-transcript	0.991080169386002
CNTNAP2	FGL2	0.166529338554269	transcript-transcript	0.166529338554269
CCDC130	GLS2	0.864943295136723	transcript-transcript	0.864943295136723
CCDC130	MYLIP	0.948982961550559	transcript-transcript	0.948982961550559
IVNS1ABP	LGR4	0.158316252248263	transcript-transcript	0.158316252248263
ADIRF	HPSE	0.669567861172367	transcript-transcript	0.669567861172367
ADIRF	MAVS	0.644989896160517	transcript-transcript	0.644989896160517
KEAP1	MAVS	0.918995505831827	transcript-transcript	0.918995505831827
AOC3	LDB3	0.600461167954708	transcript-transcript	0.600461167954708
MAK16	HSPA14	0.960462044075187	transcript-transcript	0.960462044075187
MAK16	EIF2AK3	0.974289112906359	transcript-transcript	0.974289112906359
MAK16	COA7	0.874770570768617	transcript-transcript	0.874770570768617
MAK16	MTA2	0.933791217751711	transcript-transcript	0.933791217751711
ARPC1B	DHDDS	0.906949410937337	transcript-transcript	0.906949410937337
ARPC1B	JTB	0.895558715594718	transcript-transcript	0.895558715594718
BZW1	EIF2AK3	0.966823235000385	transcript-transcript	0.966823235000385
BZW1	LAP3	0.90174182566051	transcript-transcript	0.90174182566051
BZW1	MAK16	0.955726999854649	transcript-transcript	0.955726999854649
DDX19A	MAK16	0.972397553954347	transcript-transcript	0.972397553954347
AVPI1	MCOLN1	0.862697662641543	transcript-transcript	0.862697662641543
AVPI1	C3orf18	0.825161067699496	transcript-transcript	0.825161067699496
AVPI1	GDF15	0.620743259965271	transcript-transcript	0.620743259965271
AVPI1	KEAP1	0.852295151022853	transcript-transcript	0.852295151022853
HPSE2	CHPT1	0.263174378060562	transcript-transcript	0.263174378060562
ABHD6	HPSE	0.782794768611563	transcript-transcript	0.782794768611563
CWC15	CIT	0.770469082907875	transcript-transcript	0.770469082907875
HSPA14	CWC15	0.934513071570164	transcript-transcript	0.934513071570164
CHPT1	MGA	0.897479322322574	transcript-transcript	0.897479322322574
