GeneID1	GeneID2	PCC_moderate	feature_type	PCC_moderate_abs
HLA-DMB	HLA-G	0.523760573723611	transcript-transcript	0.523760573723611
HLA-DMB	GBP1	0.501820228502978	transcript-transcript	0.501820228502978
HLA-DMB	C1S	0.718523677727784	transcript-transcript	0.718523677727784
HLA-DMB	GRN	0.905827718891226	transcript-transcript	0.905827718891226
HLA-DMB	CD27	0.948963855634959	transcript-transcript	0.948963855634959
HLA-DMB	CD53	0.906520516414903	transcript-transcript	0.906520516414903
HLA-DMB	C2	0.137219742580108	transcript-transcript	0.137219742580108
HLA-DMB	CD3D	0.450714643631133	transcript-transcript	0.450714643631133
HLA-DMB	ITGB2	0.551611150976519	transcript-transcript	0.551611150976519
HLA-DMB	CASP1	0.659625337566528	transcript-transcript	0.659625337566528
HLA-DMB	CD14	0.458033217968336	transcript-transcript	0.458033217968336
HLA-DMB	ITGAL	0.54008090428887	transcript-transcript	0.54008090428887
HLA-DMB	IL2RB	0.407763611259116	transcript-transcript	0.407763611259116
HLA-DMB	CD2	0.571714514026048	transcript-transcript	0.571714514026048
C4BPB	DNTT	0.309495881986016	transcript-transcript	0.309495881986016
CPM	FCGR1A	0.368744104437337	transcript-transcript	0.368744104437337
CD86	CISH	0.467638562509801	transcript-transcript	0.467638562509801
ECD	CYP2B6	0.416633385918783	transcript-transcript	0.416633385918783
FCGR2A	FCGR1A	0.860698770117327	transcript-transcript	0.860698770117327
FCGR2A	CPM	0.567151356674251	transcript-transcript	0.567151356674251
CD5	DNMT3A	0.915233662152837	transcript-transcript	0.915233662152837
DNASE1L3	CD6	0.433219516243211	transcript-transcript	0.433219516243211
GZMA	FCGR1A	0.446374663741639	transcript-transcript	0.446374663741639
FCER2	BCL2	0.907034075358036	transcript-transcript	0.907034075358036
FCER2	DBP	0.587516683740948	transcript-transcript	0.587516683740948
CD47	CISH	0.593547210426397	transcript-transcript	0.593547210426397
FCGR2B	FCGR2A	0.294872469187953	transcript-transcript	0.294872469187953
HLA-DOA	DDR1	0.967501290815877	transcript-transcript	0.967501290815877
MGLL	HLA-DOA	0.533388864104807	transcript-transcript	0.533388864104807
FKBP1A	MGLL	0.918836452672883	transcript-transcript	0.918836452672883
ARSB	FCGR1A	0.748546619143227	transcript-transcript	0.748546619143227
ARSB	CPM	0.767254365015171	transcript-transcript	0.767254365015171
ABR	ERAP1	0.899359854365044	transcript-transcript	0.899359854365044
CD40	FCGR1A	0.186319092917063	transcript-transcript	0.186319092917063
CD40	HLA-DOA	0.993910192297281	transcript-transcript	0.993910192297281
CD40	FKBP1A	0.722336669326078	transcript-transcript	0.722336669326078
CSF1R	FCGR1A	0.694882675337768	transcript-transcript	0.694882675337768
CSF1R	GZMA	0.801978487482612	transcript-transcript	0.801978487482612
CSF1R	HLA-DOA	0.309186835038583	transcript-transcript	0.309186835038583
GBP1	FCGR1A	0.70745050729222	transcript-transcript	0.70745050729222
GBP1	CPM	0.532140394464999	transcript-transcript	0.532140394464999
GBP1	HLA-DOA	0.346774774514242	transcript-transcript	0.346774774514242
GBP1	MGLL	0.691873013552354	transcript-transcript	0.691873013552354
GBP1	CD40	0.415050195563456	transcript-transcript	0.415050195563456
GBP1	CSF1R	0.689153579795474	transcript-transcript	0.689153579795474
FAP	FCGR1A	-0.102116287111678	transcript-transcript	0.102116287111678
GSR	ARSB	0.901869821235933	transcript-transcript	0.901869821235933
AOX1	MGLL	0.466690137721398	transcript-transcript	0.466690137721398
GTF2F2	MGLL	0.850407477317257	transcript-transcript	0.850407477317257
GTF2F2	FKBP1A	0.968441476359953	transcript-transcript	0.968441476359953
CD52	GTF2F2	0.981263753192377	transcript-transcript	0.981263753192377
CDH1	MGLL	0.170072524400741	transcript-transcript	0.170072524400741
CDH1	GBP1	0.183604454867687	transcript-transcript	0.183604454867687
CDH1	GTF2F2	0.138282586707243	transcript-transcript	0.138282586707243
CD9	HLA-DOA	0.786771183438063	transcript-transcript	0.786771183438063
CD9	MGLL	0.823652205008736	transcript-transcript	0.823652205008736
CHUK	CYP2B6	0.374836034720358	transcript-transcript	0.374836034720358
CHUK	ECD	0.9646290210874	transcript-transcript	0.9646290210874
CHUK	CD47	0.935922768896057	transcript-transcript	0.935922768896057
CHUK	CRIP2	0.526289230727522	transcript-transcript	0.526289230727522
CHUK	CDC42	0.965329450554823	transcript-transcript	0.965329450554823
GLA	FKBP1A	0.957346300541049	transcript-transcript	0.957346300541049
GLA	CD40	0.57972370666405	transcript-transcript	0.57972370666405
CKB	CD40	0.349296408845827	transcript-transcript	0.349296408845827
CKB	AOX1	0.266053150904148	transcript-transcript	0.266053150904148
CD1C	ELK3	0.613515000044233	transcript-transcript	0.613515000044233
CSNK2A1	HNRNPC	0.971864315460236	transcript-transcript	0.971864315460236
CSNK2A1	CHUK	0.947859496929019	transcript-transcript	0.947859496929019
CASP6	CHUK	0.874231232360073	transcript-transcript	0.874231232360073
DR1	CHUK	0.966089533872229	transcript-transcript	0.966089533872229
ARHGAP4	DNASE1L3	0.491296771291882	transcript-transcript	0.491296771291882
CSNK2A2	FKBP1A	0.964094368417574	transcript-transcript	0.964094368417574
CSNK2A2	CSNK2A1	0.93254627053184	transcript-transcript	0.93254627053184
CDKN2A	MGLL	0.608121244063862	transcript-transcript	0.608121244063862
CDKN2A	CKB	0.398172608907191	transcript-transcript	0.398172608907191
BRCA2	CYP2B6	0.458774431423359	transcript-transcript	0.458774431423359
CD27	ERAP1	0.911379251417542	transcript-transcript	0.911379251417542
CD53	MYCBP2	0.978017568436588	transcript-transcript	0.978017568436588
CD53	CD1C	0.49631550772146	transcript-transcript	0.49631550772146
CDK7	ELK3	0.897323679035046	transcript-transcript	0.897323679035046
CDK7	CD47	0.983872485478271	transcript-transcript	0.983872485478271
CDK7	MGLL	0.823309064487736	transcript-transcript	0.823309064487736
CDK7	FKBP1A	0.953154000275429	transcript-transcript	0.953154000275429
CDK7	DUSP4	0.673752956096409	transcript-transcript	0.673752956096409
GSK3B	CSNK2A1	0.938336690051679	transcript-transcript	0.938336690051679
CDK4	HNRNPC	0.959972046481223	transcript-transcript	0.959972046481223
CDK4	MGLL	0.757426052677633	transcript-transcript	0.757426052677633
CDK4	FKBP1A	0.910800908133494	transcript-transcript	0.910800908133494
CDK4	CSNK2A1	0.954380352443521	transcript-transcript	0.954380352443521
CDK4	CSNK2A2	0.87533810419458	transcript-transcript	0.87533810419458
ABL1	CSNK2A1	0.872439428765792	transcript-transcript	0.872439428765792
CDK9	DUSP4	0.689242307483409	transcript-transcript	0.689242307483409
CD3D	EPB41	0.723452245062175	transcript-transcript	0.723452245062175
CD3D	GBP1	0.72555470200602	transcript-transcript	0.72555470200602
ITGB2	ELK3	0.915061186619403	transcript-transcript	0.915061186619403
ITGB2	HLA-DOA	0.340625299800681	transcript-transcript	0.340625299800681
ITGB2	FKBP1A	0.906580485126498	transcript-transcript	0.906580485126498
ITGB2	CD40	0.400417951954409	transcript-transcript	0.400417951954409
ITGB2	GBP1	0.824906316536073	transcript-transcript	0.824906316536073
ITGB2	GLA	0.921746303165296	transcript-transcript	0.921746303165296
ITGB2	CDKN2A	0.428713768988136	transcript-transcript	0.428713768988136
CASP1	FCGR1A	0.712011668911595	transcript-transcript	0.712011668911595
CASP1	CPM	0.749354958846916	transcript-transcript	0.749354958846916
CASP1	HLA-DOA	0.465242461653135	transcript-transcript	0.465242461653135
CASP1	CD40	0.526817377489466	transcript-transcript	0.526817377489466
CASP1	GBP1	0.862038598677532	transcript-transcript	0.862038598677532
CD14	FCGR1A	0.854066181513372	transcript-transcript	0.854066181513372
CD14	CPM	0.59776528866994	transcript-transcript	0.59776528866994
CD14	FCGR2A	0.951842975201609	transcript-transcript	0.951842975201609
CD14	CD40	0.311794502982924	transcript-transcript	0.311794502982924
CD14	CSF1R	0.894097171895843	transcript-transcript	0.894097171895843
CD14	GBP1	0.680619816596396	transcript-transcript	0.680619816596396
CD14	GLA	0.763461013329514	transcript-transcript	0.763461013329514
CR2	CD1C	0.141000343630472	transcript-transcript	0.141000343630472
CR2	CD53	0.812252543301451	transcript-transcript	0.812252543301451
ITGAL	EPB41	0.754360510338409	transcript-transcript	0.754360510338409
ITGAL	CD3D	0.792586893470763	transcript-transcript	0.792586893470763
ITGAL	ITGB2	0.955719207460346	transcript-transcript	0.955719207460346
CD69	GNAS	0.910472645086001	transcript-transcript	0.910472645086001
IL2RB	CD40	0.264399966122122	transcript-transcript	0.264399966122122
IL2RB	GBP1	0.696085951063705	transcript-transcript	0.696085951063705
CD2	FCGR1A	0.419200694410274	transcript-transcript	0.419200694410274
CD2	EPB41	0.79382245284044	transcript-transcript	0.79382245284044
CD2	GBP1	0.826754985326651	transcript-transcript	0.826754985326651
CD2	CD3D	0.886778971470851	transcript-transcript	0.886778971470851
HLA-DMB	MYCBP2	0.9054581607767	transcript-transcript	0.9054581607767
ASXL1	ATAT1	0.98341041358591	transcript-transcript	0.98341041358591
HPGDS	LXN	0.237923815149339	transcript-transcript	0.237923815149339
CD28	DNTT	0.668001143628309	transcript-transcript	0.668001143628309
DDX19A	GDF10	0.216716880225334	transcript-transcript	0.216716880225334
EDN3	GDF10	0.167000517208946	transcript-transcript	0.167000517208946
GML	FCGR1A	0.191468957295467	transcript-transcript	0.191468957295467
GML	DCC	0.304777279951032	transcript-transcript	0.304777279951032
DEFA4	IKZF2	0.164440144586178	transcript-transcript	0.164440144586178
HHEX	GATM	0.944477345725475	transcript-transcript	0.944477345725475
CFD	AKR1C1	0.499036831584488	transcript-transcript	0.499036831584488
CLTA	B3GAT1	0.554342705503772	transcript-transcript	0.554342705503772
AMPD1	DCC	0.775973339713917	transcript-transcript	0.775973339713917
IRF9	IFI44	0.775817990592907	transcript-transcript	0.775817990592907
HGFAC	CYP2B6	0.628481840243015	transcript-transcript	0.628481840243015
C8G	HGFAC	0.395085416493927	transcript-transcript	0.395085416493927
FCGR2A	LXN	0.414645745470732	transcript-transcript	0.414645745470732
FCGR2A	HPGDS	0.592998570280454	transcript-transcript	0.592998570280454
MYCBP2	ERAP2	0.798209454999162	transcript-transcript	0.798209454999162
GNRH1	GUSB	0.741053883543245	transcript-transcript	0.741053883543245
DNASE1L3	AKR1A1	0.300993223083914	transcript-transcript	0.300993223083914
DNASE1L3	HHEX	0.118574092388856	transcript-transcript	0.118574092388856
DNASE1L3	DMD	-0.116701157805313	transcript-transcript	0.116701157805313
DNASE1L3	C8G	0.338993314491671	transcript-transcript	0.338993314491671
COL4A5	ENAH	0.371255291624994	transcript-transcript	0.371255291624994
COL4A5	CALD1	0.265711890263558	transcript-transcript	0.265711890263558
CYP2C8	C8G	0.401767910185985	transcript-transcript	0.401767910185985
ATP6V0C	DCPS	0.980566685431796	transcript-transcript	0.980566685431796
ATP6V0C	BCL2	0.933824699918429	transcript-transcript	0.933824699918429
CRH	CRTAC1	0.797795762545251	transcript-transcript	0.797795762545251
CDH4	B3GAT1	0.109467455656892	transcript-transcript	0.109467455656892
CDH4	COL9A3	0.444996768889974	transcript-transcript	0.444996768889974
GZMA	CD6	0.680215418326878	transcript-transcript	0.680215418326878
GZMA	FASLG	0.958340175053957	transcript-transcript	0.958340175053957
FCER2	DNMT3A	0.540471218930644	transcript-transcript	0.540471218930644
FCER2	EPB41	0.827489077691324	transcript-transcript	0.827489077691324
FCER2	DBP	0.587516683740948	transcript-transcript	0.587516683740948
FCER2	CD5	0.55284657734534	transcript-transcript	0.55284657734534
CMA1	AMPD1	0.430424571698799	transcript-transcript	0.430424571698799
EGR3	LXN	0.209756546849512	transcript-transcript	0.209756546849512
EGR3	HPGDS	0.351285407077536	transcript-transcript	0.351285407077536
EGR3	FCGR2A	0.520845262881729	transcript-transcript	0.520845262881729
FCGR2B	HPGDS	0.172974207693754	transcript-transcript	0.172974207693754
FCGR2B	CD86	0.787849142090188	transcript-transcript	0.787849142090188
FCGR2B	FOLR2	0.987336296306626	transcript-transcript	0.987336296306626
FOSB	CYP2B6	0.385102903442626	transcript-transcript	0.385102903442626
FOSB	C8G	0.594261509686727	transcript-transcript	0.594261509686727
DSG3	DSP	-0.106072700284138	transcript-transcript	0.106072700284138
FXN	HHEX	0.778128341360085	transcript-transcript	0.778128341360085
FXN	DNASE1L3	0.380824763145606	transcript-transcript	0.380824763145606
ARSB	FASLG	0.685800448325078	transcript-transcript	0.685800448325078
ATP12A	IKZF2	0.497235742264279	transcript-transcript	0.497235742264279
ACP5	GZMA	0.540465945348878	transcript-transcript	0.540465945348878
DDC	GALT	0.505619917514404	transcript-transcript	0.505619917514404
ABR	MGLL	0.896296275206615	transcript-transcript	0.896296275206615
HPD	CYP2B6	-0.185466590695601	transcript-transcript	0.185466590695601
HPD	C8G	0.208246603667246	transcript-transcript	0.208246603667246
HPD	DNASE1L3	0.253610291530481	transcript-transcript	0.253610291530481
CEACAM1	DPEP1	0.896099662493734	transcript-transcript	0.896099662493734
CSF1R	FOLR2	0.510233803721139	transcript-transcript	0.510233803721139
CSF1R	GYPC	0.652707029493151	transcript-transcript	0.652707029493151
CSF1R	FCGR2B	0.419597559078949	transcript-transcript	0.419597559078949
HLA-G	CAPG	0.758950296408905	transcript-transcript	0.758950296408905
HLA-G	IRF9	0.683420997598471	transcript-transcript	0.683420997598471
HLA-G	ACP5	0.583119408950937	transcript-transcript	0.583119408950937
BMP2	AKR1C1	0.102284745814111	transcript-transcript	0.102284745814111
BMP2	CFD	0.313811646131736	transcript-transcript	0.313811646131736
GATA3	DNTT	0.599048655223901	transcript-transcript	0.599048655223901
GATA3	CD28	0.901783377896198	transcript-transcript	0.901783377896198
GATA3	CALCR	0.34569456871458	transcript-transcript	0.34569456871458
GBP1	IFI44	0.789213770969172	transcript-transcript	0.789213770969172
GBP1	IRF9	0.707236210447751	transcript-transcript	0.707236210447751
GBP1	GZMA	0.741558355350636	transcript-transcript	0.741558355350636
GSR	DCPS	0.965460320344573	transcript-transcript	0.965460320344573
AOX1	DMD	0.999977230644315	transcript-transcript	0.999977230644315
AOX1	DNASE1L3	-0.117700993475493	transcript-transcript	0.117700993475493
C1S	AKR1A1	0.661975433674902	transcript-transcript	0.661975433674902
C1S	CCS	0.694608026591176	transcript-transcript	0.694608026591176
DUSP4	AKR1C1	0.12778727497188	transcript-transcript	0.12778727497188
DUSP4	CFD	0.432594498454437	transcript-transcript	0.432594498454437
DUSP4	BMP2	0.359598594908167	transcript-transcript	0.359598594908167
CD52	CCR7	0.848475719532612	transcript-transcript	0.848475719532612
CD52	CD40	0.818268787681572	transcript-transcript	0.818268787681572
EZH2	HNRNPK	0.978628214104816	transcript-transcript	0.978628214104816
EZH2	GTF2F2	0.980966715333075	transcript-transcript	0.980966715333075
CD9	CDS1	0.163992323897875	transcript-transcript	0.163992323897875
ABCC2	C8G	0.627738944358356	transcript-transcript	0.627738944358356
ABCC2	HPD	0.218176619155362	transcript-transcript	0.218176619155362
ABCC2	C1S	0.55170785744136	transcript-transcript	0.55170785744136
ANXA1	GOLPH3	0.863921019930417	transcript-transcript	0.863921019930417
CFH	GUSB	0.514455270660743	transcript-transcript	0.514455270660743
CFH	AKR1A1	0.45116388631849	transcript-transcript	0.45116388631849
CFH	HPD	0.142311080074432	transcript-transcript	0.142311080074432
CFH	C1S	0.34057251077966	transcript-transcript	0.34057251077966
CKB	CLCN2	0.566982993640985	transcript-transcript	0.566982993640985
CKB	CLTA	0.681966846966418	transcript-transcript	0.681966846966418
CKB	GNAS	0.729797107997214	transcript-transcript	0.729797107997214
ACADM	GATM	0.97122449407404	transcript-transcript	0.97122449407404
AANAT	FCER2	0.624171404383939	transcript-transcript	0.624171404383939
GTF2B	GTF2H5	0.946055215515607	transcript-transcript	0.946055215515607
HSPB1	DSG3	0.679260173707259	transcript-transcript	0.679260173707259
HSPB1	CD9	0.898059403177742	transcript-transcript	0.898059403177742
ANXA5	COL4A5	0.296538106899102	transcript-transcript	0.296538106899102
GOT2	CYP2B6	0.462676915188721	transcript-transcript	0.462676915188721
GRN	CAPG	0.962504428031207	transcript-transcript	0.962504428031207
GRN	IRF9	0.918747480562695	transcript-transcript	0.918747480562695
GRN	ACP5	0.903086814372728	transcript-transcript	0.903086814372728
GRN	HLA-G	0.758681389071514	transcript-transcript	0.758681389071514
ARHGAP4	CD52	0.884127180089115	transcript-transcript	0.884127180089115
AHCY	GSR	0.861184659990697	transcript-transcript	0.861184659990697
ASGR1	HHEX	0.589466343842974	transcript-transcript	0.589466343842974
ASGR1	CYP2B6	0.266001078993038	transcript-transcript	0.266001078993038
ASGR1	C8G	0.579494531379674	transcript-transcript	0.579494531379674
ASGR1	GALT	0.667151161479726	transcript-transcript	0.667151161479726
ASGR1	HPD	0.41789304602759	transcript-transcript	0.41789304602759
ASGR1	ABCC2	0.594003309454509	transcript-transcript	0.594003309454509
CD27	CD6	0.734906708849383	transcript-transcript	0.734906708849383
CD27	FASLG	0.337876294940875	transcript-transcript	0.337876294940875
CD27	IRF9	0.892089237527218	transcript-transcript	0.892089237527218
CD27	GZMA	0.39336126209491	transcript-transcript	0.39336126209491
CD27	HLA-G	0.425497011209587	transcript-transcript	0.425497011209587
CD27	GBP1	0.463878503294111	transcript-transcript	0.463878503294111
CD53	CCR7	0.839389203263591	transcript-transcript	0.839389203263591
CD53	CD86	0.941524294858478	transcript-transcript	0.941524294858478
CD53	MYCBP2	0.978017568436588	transcript-transcript	0.978017568436588
CD53	CD40	0.83282506978598	transcript-transcript	0.83282506978598
CD53	CSF1R	0.755036100351555	transcript-transcript	0.755036100351555
CD53	CD52	0.981363139324079	transcript-transcript	0.981363139324079
CDK7	ECD	0.980487995474939	transcript-transcript	0.980487995474939
CDK7	FLNB	0.827725175541219	transcript-transcript	0.827725175541219
CDK7	ABR	0.924078153308439	transcript-transcript	0.924078153308439
CDK7	GTF2B	0.982188906782391	transcript-transcript	0.982188906782391
GSK3B	DSP	0.263480195071781	transcript-transcript	0.263480195071781
GSK3B	BID	0.934048079679426	transcript-transcript	0.934048079679426
CDK4	HMGN4	0.992023285318189	transcript-transcript	0.992023285318189
CDK4	ECD	0.942910673195652	transcript-transcript	0.942910673195652
CDK4	DDOST	0.987078872984522	transcript-transcript	0.987078872984522
CDK4	FLNB	0.752342314688957	transcript-transcript	0.752342314688957
CDK4	ABR	0.847310602507651	transcript-transcript	0.847310602507651
CDK4	CDK7	0.966260935760846	transcript-transcript	0.966260935760846
CDK9	FXN	0.901957127848243	transcript-transcript	0.901957127848243
CDK9	AOX1	0.759816947219407	transcript-transcript	0.759816947219407
C2	AKR1A1	0.271942203761545	transcript-transcript	0.271942203761545
C2	GALT	0.33821237471527	transcript-transcript	0.33821237471527
C2	ASGR1	0.478316893009673	transcript-transcript	0.478316893009673
CD3D	CD28	0.891758460246077	transcript-transcript	0.891758460246077
CD3D	CD27	0.566668667888571	transcript-transcript	0.566668667888571
ITGB2	CD6	0.755554166746658	transcript-transcript	0.755554166746658
ITGB2	FASLG	0.865904364973646	transcript-transcript	0.865904364973646
ITGB2	IRF9	0.716045589190579	transcript-transcript	0.716045589190579
ITGB2	CD86	0.840549105766647	transcript-transcript	0.840549105766647
ITGB2	GZMA	0.900071997469368	transcript-transcript	0.900071997469368
ITGB2	ACP5	0.624507850154978	transcript-transcript	0.624507850154978
ITGB2	CSF1R	0.929846740893417	transcript-transcript	0.929846740893417
ITGB2	HLA-G	0.933301299519744	transcript-transcript	0.933301299519744
ITGB2	GBP1	0.824906316536073	transcript-transcript	0.824906316536073
ITGB2	GRN	0.784239487778263	transcript-transcript	0.784239487778263
ITGB2	CD27	0.474273564908807	transcript-transcript	0.474273564908807
ITGB2	CD3D	0.756394538147959	transcript-transcript	0.756394538147959
CASP1	IRF9	0.805460290725668	transcript-transcript	0.805460290725668
CASP1	GBP1	0.862038598677532	transcript-transcript	0.862038598677532
CASP1	GRN	0.858363373240183	transcript-transcript	0.858363373240183
CASP1	ITGB2	0.971787799259636	transcript-transcript	0.971787799259636
CD14	AKR1A1	0.654780187583486	transcript-transcript	0.654780187583486
CD14	DNASE1L3	0.4291677106075	transcript-transcript	0.4291677106075
CD14	FCGR2B	0.356078368991831	transcript-transcript	0.356078368991831
CD14	C1S	0.253129250803169	transcript-transcript	0.253129250803169
CD14	CFH	0.396044345334802	transcript-transcript	0.396044345334802
CD14	C2	0.462630160048148	transcript-transcript	0.462630160048148
CR2	CCR7	0.964476749199315	transcript-transcript	0.964476749199315
CR2	CD52	0.799367853502954	transcript-transcript	0.799367853502954
CR2	CD53	0.812252543301451	transcript-transcript	0.812252543301451
ITGAL	CD6	0.828584140265254	transcript-transcript	0.828584140265254
ITGAL	FASLG	0.861935345676165	transcript-transcript	0.861935345676165
ITGAL	GYPC	0.777934485792941	transcript-transcript	0.777934485792941
ITGAL	CSF1R	0.883169636441914	transcript-transcript	0.883169636441914
ITGAL	GBP1	0.799628318290394	transcript-transcript	0.799628318290394
ITGAL	CD27	0.485713656937112	transcript-transcript	0.485713656937112
ITGAL	ITGB2	0.955719207460346	transcript-transcript	0.955719207460346
CD69	LXN	0.806471683084771	transcript-transcript	0.806471683084771
CD69	CD28	0.765616073927451	transcript-transcript	0.765616073927451
CD69	CCR7	0.760435029196659	transcript-transcript	0.760435029196659
CD69	FCGR2A	0.544455263522544	transcript-transcript	0.544455263522544
CD69	CD53	0.865724567213739	transcript-transcript	0.865724567213739
CD3G	FASLG	0.666321909455989	transcript-transcript	0.666321909455989
CD3G	GZMA	0.725153108360396	transcript-transcript	0.725153108360396
CD3G	GBP1	0.744162947477871	transcript-transcript	0.744162947477871
CD3G	CD27	0.588372769330651	transcript-transcript	0.588372769330651
CD3G	CD3D	0.995410207244496	transcript-transcript	0.995410207244496
CD3G	ITGB2	0.773945157706549	transcript-transcript	0.773945157706549
CD3G	ITGAL	0.816925642028346	transcript-transcript	0.816925642028346
ALDOB	C8G	0.23096745570354	transcript-transcript	0.23096745570354
ALDOB	HPD	-0.131425742443392	transcript-transcript	0.131425742443392
IL2RB	CD52	0.726005640967282	transcript-transcript	0.726005640967282
IL2RB	CD53	0.705320601282633	transcript-transcript	0.705320601282633
CD2	CD6	0.863113967936999	transcript-transcript	0.863113967936999
CD2	FASLG	0.861609317817637	transcript-transcript	0.861609317817637
CD2	IRF9	0.751254019610024	transcript-transcript	0.751254019610024
CD2	CD86	0.719120287046974	transcript-transcript	0.719120287046974
CD2	GZMA	0.916716046075842	transcript-transcript	0.916716046075842
CD2	ACP5	0.674043286928844	transcript-transcript	0.674043286928844
CD2	HLA-G	0.794682682033783	transcript-transcript	0.794682682033783
CD2	GBP1	0.826754985326651	transcript-transcript	0.826754985326651
CD2	GRN	0.688159741024537	transcript-transcript	0.688159741024537
CD2	CD27	0.577235282361867	transcript-transcript	0.577235282361867
CD2	CD3D	0.886778971470851	transcript-transcript	0.886778971470851
CD2	ITGB2	0.901460316223284	transcript-transcript	0.901460316223284
CD2	CASP1	0.8915407932613	transcript-transcript	0.8915407932613
CD2	ITGAL	0.924397495392085	transcript-transcript	0.924397495392085
CD2	CD3G	0.904922470750082	transcript-transcript	0.904922470750082
APOH	HHEX	0.1609135167813	transcript-transcript	0.1609135167813
APOH	HPD	0.177681741158362	transcript-transcript	0.177681741158362
APOH	ABCC2	0.26727205391187	transcript-transcript	0.26727205391187
APOH	GOT2	0.210762183424088	transcript-transcript	0.210762183424088
APOH	ASGR1	0.42806095271215	transcript-transcript	0.42806095271215
HLA-DMB	CD86	0.861328302253623	transcript-transcript	0.861328302253623
HLA-DMB	GRN	0.905827718891226	transcript-transcript	0.905827718891226
HLA-DMB	ITGB2	0.551611150976519	transcript-transcript	0.551611150976519
HLA-DMB	CASP1	0.659625337566528	transcript-transcript	0.659625337566528
HLA-DMB	CD2	0.571714514026048	transcript-transcript	0.571714514026048
APOA1	HPD	0.197094369186077	transcript-transcript	0.197094369186077
APOA1	ABCC2	0.811480712184381	transcript-transcript	0.811480712184381
APOA1	CFH	0.528844717514868	transcript-transcript	0.528844717514868
APOA1	ACADM	0.714910493039476	transcript-transcript	0.714910493039476
APOA1	GOT2	0.861038825477527	transcript-transcript	0.861038825477527
APOA1	ASGR1	0.658114951048339	transcript-transcript	0.658114951048339
APOA1	APOH	0.179883163057508	transcript-transcript	0.179883163057508
C4BPB	FOSB	0.527468801657756	transcript-transcript	0.527468801657756
C4BPB	DDC	0.318369502897714	transcript-transcript	0.318369502897714
C4BPB	HPD	0.12644372162721	transcript-transcript	0.12644372162721
C4BPB	GOT2	0.496028556015302	transcript-transcript	0.496028556015302
C4BPB	ASGR1	0.250888799834142	transcript-transcript	0.250888799834142
C4BPB	C2	0.113796735715609	transcript-transcript	0.113796735715609
DNTT	CDR1	0.103569949016966	transcript-transcript	0.103569949016966
GML	EDN3	0.147776809344312	transcript-transcript	0.147776809344312
HHEX	ERAP1	0.910545887845384	transcript-transcript	0.910545887845384
MARCKSL1	AKR1A1	0.947408827588611	transcript-transcript	0.947408827588611
CCR7	EDN3	0.529570554889903	transcript-transcript	0.529570554889903
CCR7	GML	0.451824156130243	transcript-transcript	0.451824156130243
CD86	DNTT	0.166637772893784	transcript-transcript	0.166637772893784
DDOST	COMT	0.887133726047759	transcript-transcript	0.887133726047759
HNRNPC	DDX19A	0.981069795873183	transcript-transcript	0.981069795873183
GNRH1	DNTT	0.251315836672844	transcript-transcript	0.251315836672844
DNASE1L3	HPGDS	0.233827206436426	transcript-transcript	0.233827206436426
FLNB	CLCN2	0.699066306643257	transcript-transcript	0.699066306643257
GYPC	ATP6V0C	0.94611534432614	transcript-transcript	0.94611534432614
GZMA	C8G	0.828355344976744	transcript-transcript	0.828355344976744
CD47	DNTT	0.298665165145472	transcript-transcript	0.298665165145472
CRIP2	IRF9	0.339977161080513	transcript-transcript	0.339977161080513
FOSB	CD5	0.655380284787273	transcript-transcript	0.655380284787273
CFB	CDS1	0.127373518145527	transcript-transcript	0.127373518145527
HMOX2	DBP	0.95736365873985	transcript-transcript	0.95736365873985
DSG3	ERN1	0.278757702299285	transcript-transcript	0.278757702299285
ARSB	DNTT	0.327554080589228	transcript-transcript	0.327554080589228
ACP5	EDN3	0.566527830181372	transcript-transcript	0.566527830181372
ACP5	CCR7	0.954232717607148	transcript-transcript	0.954232717607148
DDC	CDS1	0.118632586104764	transcript-transcript	0.118632586104764
AP2M1	DDX19A	0.984028764400909	transcript-transcript	0.984028764400909
AP2M1	CLTA	0.971973757724569	transcript-transcript	0.971973757724569
CEACAM1	MARCKSL1	0.780737143162138	transcript-transcript	0.780737143162138
FANCC	DNASE1L3	0.288308366865901	transcript-transcript	0.288308366865901
CD40	CD5	0.609871421740415	transcript-transcript	0.609871421740415
CSF1R	AKR1A1	0.746963754081414	transcript-transcript	0.746963754081414
CSF1R	MARCKSL1	0.768247535560567	transcript-transcript	0.768247535560567
CSF1R	CEACAM1	0.390042479622891	transcript-transcript	0.390042479622891
HLA-G	DDX19A	0.716539419407178	transcript-transcript	0.716539419407178
HLA-G	AP2M1	0.755587509387088	transcript-transcript	0.755587509387088
BMP2	ARSB	0.337591221210588	transcript-transcript	0.337591221210588
HNRNPK	MYCBP2	0.989385408860563	transcript-transcript	0.989385408860563
AOX1	CFB	0.119621679976566	transcript-transcript	0.119621679976566
C1S	DMD	0.679555755069636	transcript-transcript	0.679555755069636
C1S	MYCBP2	0.654464691529829	transcript-transcript	0.654464691529829
DUSP4	COL9A3	0.386757144907615	transcript-transcript	0.386757144907615
ANXA1	GBP1	0.770280585157323	transcript-transcript	0.770280585157323
GLA	ERAP1	0.872728816466213	transcript-transcript	0.872728816466213
GLA	AOX1	0.465928688045667	transcript-transcript	0.465928688045667
CKB	DPEP1	0.265860045437357	transcript-transcript	0.265860045437357
CKB	COX8A	0.744553939170493	transcript-transcript	0.744553939170493
