GeneID1	GeneID2	PCC_severe	feature_type	PCC_severe_abs
ISG15	IFIT1	0.838285371089678	transcript-transcript	0.838285371089678
MX1	IRF7	0.996001249497285	transcript-transcript	0.996001249497285
MX1	IFIT1	0.851108601040749	transcript-transcript	0.851108601040749
CCR1	EPHB2	0.886450709843765	transcript-transcript	0.886450709843765
CCR1	CXCR6	0.609512758019098	transcript-transcript	0.609512758019098
CCR1	IFIT1	0.795195043289722	transcript-transcript	0.795195043289722
CCR1	CXCL9	0.54123463646827	transcript-transcript	0.54123463646827
CCR1	CXCL1	0.884169925198894	transcript-transcript	0.884169925198894
CCR1	IRF1	0.644476174819841	transcript-transcript	0.644476174819841
CCR1	IL1R1	0.898969578818999	transcript-transcript	0.898969578818999
CCR1	FN1	0.591850014785919	transcript-transcript	0.591850014785919
CCR1	ITGB2	0.718909847889991	transcript-transcript	0.718909847889991
CCL18	CXCR6	0.754141952263333	transcript-transcript	0.754141952263333
CCL18	CXCL1	0.308643197826313	transcript-transcript	0.308643197826313
CCL18	IL1R1	0.429808487877778	transcript-transcript	0.429808487877778
CCL18	FN1	0.232111210254878	transcript-transcript	0.232111210254878
CCL18	ITGB2	0.377619590044055	transcript-transcript	0.377619590044055
CCL18	CXCL10	0.511325586481583	transcript-transcript	0.511325586481583
CCL18	CCR1	0.501506050962621	transcript-transcript	0.501506050962621
MXD1	DDIT3	0.824845624042799	transcript-transcript	0.824845624042799
MXD1	CYTIP	0.68936546604633	transcript-transcript	0.68936546604633
IFIT3	CCL4	0.746191798498857	transcript-transcript	0.746191798498857
CCL5	ITGB3	0.172127256117146	transcript-transcript	0.172127256117146
CCL5	CAMP	0.379601083829955	transcript-transcript	0.379601083829955
CCL5	CXCR6	0.746919723041733	transcript-transcript	0.746919723041733
CCL5	CXCL9	0.162991496784595	transcript-transcript	0.162991496784595
CCL5	IRF1	0.705276510820514	transcript-transcript	0.705276510820514
CCL5	IL1R1	0.284820579982826	transcript-transcript	0.284820579982826
CCL5	FN1	0.189796403169551	transcript-transcript	0.189796403169551
CCL5	ITGB2	0.67028117435463	transcript-transcript	0.67028117435463
CCL5	CXCL10	0.389524979491281	transcript-transcript	0.389524979491281
CCL5	CCR1	0.336655587840099	transcript-transcript	0.336655587840099
CCL5	CCL18	0.52182301665124	transcript-transcript	0.52182301665124
MX2	LPAR2	0.718117923744361	transcript-transcript	0.718117923744361
MX2	IRF7	0.982953928626964	transcript-transcript	0.982953928626964
MX2	IFIT1	0.898022245337774	transcript-transcript	0.898022245337774
MX2	ISG15	0.9703882111766	transcript-transcript	0.9703882111766
MX2	MX1	0.986395815841151	transcript-transcript	0.986395815841151
IFI35	IRF7	0.994408434589155	transcript-transcript	0.994408434589155
IFI35	IFIT1	0.845307815947542	transcript-transcript	0.845307815947542
IFI35	IRF1	0.882402552412493	transcript-transcript	0.882402552412493
IFI35	ITGB2	0.87710687269925	transcript-transcript	0.87710687269925
IFI35	ISG15	0.990355980852903	transcript-transcript	0.990355980852903
IFI35	CCR1	0.802531576103767	transcript-transcript	0.802531576103767
IFI35	MX2	0.982740110560457	transcript-transcript	0.982740110560457
CCL2	CCL4	0.6040231995167	transcript-transcript	0.6040231995167
CCL2	CCL18	0.718203359335973	transcript-transcript	0.718203359335973
ITGB3	LNPK	0.343446215080294	transcript-transcript	0.343446215080294
CD74	CARD16	0.920431031287474	transcript-transcript	0.920431031287474
IFIT1	IRF7	0.84099167097055	transcript-transcript	0.84099167097055
CXCL9	CXCR6	0.210752048383042	transcript-transcript	0.210752048383042
CXCL1	ITGB3	0.213511588251518	transcript-transcript	0.213511588251518
CXCR4	DDIT3	0.687701831329263	transcript-transcript	0.687701831329263
IRF1	CXCR6	0.641121971996879	transcript-transcript	0.641121971996879
IRF1	IRF7	0.877802444281831	transcript-transcript	0.877802444281831
IL1R1	IFIT1	0.61745414023484	transcript-transcript	0.61745414023484
IL1R1	CXCL1	0.877873720089532	transcript-transcript	0.877873720089532
FN1	ITGB3	0.41952037127809	transcript-transcript	0.41952037127809
FN1	CXCL9	0.474693077763891	transcript-transcript	0.474693077763891
FN1	IL1R1	0.582032033796299	transcript-transcript	0.582032033796299
ISG15	IRF7	0.995098628582973	transcript-transcript	0.995098628582973
ISG15	IFIT1	0.838285371089678	transcript-transcript	0.838285371089678
MX1	IRF7	0.996001249497285	transcript-transcript	0.996001249497285
CXCL10	IL1R1	0.509968407086404	transcript-transcript	0.509968407086404
CCR1	EPHB2	0.886450709843765	transcript-transcript	0.886450709843765
CCR1	CXCR6	0.609512758019098	transcript-transcript	0.609512758019098
CCR1	CXCL9	0.54123463646827	transcript-transcript	0.54123463646827
CCR1	CXCL1	0.884169925198894	transcript-transcript	0.884169925198894
CCR1	IRF1	0.644476174819841	transcript-transcript	0.644476174819841
CCR1	IL1R1	0.898969578818999	transcript-transcript	0.898969578818999
CCR1	FN1	0.591850014785919	transcript-transcript	0.591850014785919
CCR1	CXCL10	0.666228408518916	transcript-transcript	0.666228408518916
CCL18	CXCR6	0.754141952263333	transcript-transcript	0.754141952263333
CCL18	CXCL1	0.308643197826313	transcript-transcript	0.308643197826313
CCL18	IL1R1	0.429808487877778	transcript-transcript	0.429808487877778
CCL18	FN1	0.232111210254878	transcript-transcript	0.232111210254878
CCL18	ITGB2	0.377619590044055	transcript-transcript	0.377619590044055
CCL18	CCR1	0.501506050962621	transcript-transcript	0.501506050962621
CCL5	CXCR6	0.746919723041733	transcript-transcript	0.746919723041733
CCL5	CXCL9	0.162991496784595	transcript-transcript	0.162991496784595
CCL5	CXCL1	0.156870892517062	transcript-transcript	0.156870892517062
CCL5	IRF1	0.705276510820514	transcript-transcript	0.705276510820514
CCL5	IL1R1	0.284820579982826	transcript-transcript	0.284820579982826
CCL5	FN1	0.189796403169551	transcript-transcript	0.189796403169551
CCL5	ITGB2	0.67028117435463	transcript-transcript	0.67028117435463
CCL5	CCR1	0.336655587840099	transcript-transcript	0.336655587840099
CCL5	CCL18	0.52182301665124	transcript-transcript	0.52182301665124
MX2	LPAR2	0.718117923744361	transcript-transcript	0.718117923744361
MX2	ISG15	0.9703882111766	transcript-transcript	0.9703882111766
MX2	MX1	0.986395815841151	transcript-transcript	0.986395815841151
IFI35	IRF7	0.994408434589155	transcript-transcript	0.994408434589155
IFI35	IRF1	0.882402552412493	transcript-transcript	0.882402552412493
IFI35	ITGB2	0.87710687269925	transcript-transcript	0.87710687269925
IFI35	ISG15	0.990355980852903	transcript-transcript	0.990355980852903
IFI35	CCR1	0.802531576103767	transcript-transcript	0.802531576103767
IFI35	CCL5	0.73302715447177	transcript-transcript	0.73302715447177
CCL2	CCL4	0.6040231995167	transcript-transcript	0.6040231995167
CCL2	CCL7	0.729311798239964	transcript-transcript	0.729311798239964
CCL2	CXCL1	0.554011076416578	transcript-transcript	0.554011076416578
CCL2	IL1R1	0.581536769937225	transcript-transcript	0.581536769937225
CCL2	FN1	0.384835732102811	transcript-transcript	0.384835732102811
CCL2	CCL18	0.718203359335973	transcript-transcript	0.718203359335973
CCL2	CCL5	0.405855825669789	transcript-transcript	0.405855825669789
HP	HAMP	0.771901826107659	transcript-transcript	0.771901826107659
ITGAX	CD163	0.723081787085379	transcript-transcript	0.723081787085379
LPAR2	KDM5B	0.925265416776065	transcript-transcript	0.925265416776065
CXCR6	CARD16	0.668887223173903	transcript-transcript	0.668887223173903
CXCR6	CD163	0.309231961431092	transcript-transcript	0.309231961431092
IL5	DNAH8	0.118341159796817	transcript-transcript	0.118341159796817
MRC1	CD163	0.792118863648142	transcript-transcript	0.792118863648142
MRC1	ITGAX	0.517522262510201	transcript-transcript	0.517522262510201
HOXB5	BCAR3	0.350040841168677	transcript-transcript	0.350040841168677
CTSC	LITAF	0.919285889082759	transcript-transcript	0.919285889082759
CD74	HAVCR2	0.849719741296887	transcript-transcript	0.849719741296887
CD74	CD163	0.588673401327737	transcript-transcript	0.588673401327737
CD74	CXCR3	0.679142015588293	transcript-transcript	0.679142015588293
APOA1	F7	0.500338196362289	transcript-transcript	0.500338196362289
DDIT3	ATP6AP2	0.832841211550332	transcript-transcript	0.832841211550332
EGF	CLTRN	0.209113304419171	transcript-transcript	0.209113304419171
CXCL9	MRC1	0.494610285663873	transcript-transcript	0.494610285663873
CXCL1	LPO	0.183000137105652	transcript-transcript	0.183000137105652
CA2	EGF	0.961318224470704	transcript-transcript	0.961318224470704
KRT18	LY6E	0.64707690445992	transcript-transcript	0.64707690445992
CYTIP	CXCR3	0.810322060134757	transcript-transcript	0.810322060134757
CYTIP	CXCR4	0.89991012555493	transcript-transcript	0.89991012555493
FN1	HOXB5	-0.143330721602778	transcript-transcript	0.143330721602778
ITGB2	CARD16	0.943155929281282	transcript-transcript	0.943155929281282
ITGB2	CD163	0.581632783442088	transcript-transcript	0.581632783442088
ITGB2	CD74	0.975133803854671	transcript-transcript	0.975133803854671
ITGB2	CYTIP	0.954542203184779	transcript-transcript	0.954542203184779
ISG15	FLT1	0.640552636276669	transcript-transcript	0.640552636276669
MX1	CCL8	0.741243106358446	transcript-transcript	0.741243106358446
MX1	CXCR6	0.839138022355714	transcript-transcript	0.839138022355714
CXCL10	CD163	0.161879652742989	transcript-transcript	0.161879652742989
CXCL10	CXCL9	0.308063584964291	transcript-transcript	0.308063584964291
IFI44L	CD209	0.23500076942522	transcript-transcript	0.23500076942522
IFI44L	CCL8	0.696799900914992	transcript-transcript	0.696799900914992
IFI44L	MX1	0.968272180692306	transcript-transcript	0.968272180692306
CCR1	ITGB2	0.718909847889991	transcript-transcript	0.718909847889991
CCL18	MRC1	0.252125762110597	transcript-transcript	0.252125762110597
CCL18	CXCL10	0.511325586481583	transcript-transcript	0.511325586481583
IFIT3	CCL8	0.9214609385721	transcript-transcript	0.9214609385721
IFIT3	MX1	0.928242578313071	transcript-transcript	0.928242578313071
IFIT3	IFI44L	0.909281602891961	transcript-transcript	0.909281602891961
CCL5	CD163	0.195989530471542	transcript-transcript	0.195989530471542
CCL5	ITGAX	0.341614765998387	transcript-transcript	0.341614765998387
CCL5	CXCR3	0.830891381424868	transcript-transcript	0.830891381424868
CCL5	MRC1	0.110442026095021	transcript-transcript	0.110442026095021
CCL5	CCL4	0.938852301131113	transcript-transcript	0.938852301131113
CCL5	CD74	0.612436317860532	transcript-transcript	0.612436317860532
CCL5	IRF1	0.705276510820514	transcript-transcript	0.705276510820514
MX2	CCL20	0.171207184642234	transcript-transcript	0.171207184642234
IRF9	HAVCR2	0.741255486546525	transcript-transcript	0.741255486546525
IRF9	IRF7	0.92121166227755	transcript-transcript	0.92121166227755
IRF9	CD74	0.875038252166348	transcript-transcript	0.875038252166348
IRF9	IRF1	0.949758372011176	transcript-transcript	0.949758372011176
IRF9	IFIT3	0.728481097842924	transcript-transcript	0.728481097842924
CXCL11	CXCL9	0.462873908490231	transcript-transcript	0.462873908490231
CXCL11	CXCL10	0.815034897227064	transcript-transcript	0.815034897227064
CXCL11	CCL18	0.578276055066998	transcript-transcript	0.578276055066998
IFI35	ERG	0.129377675566158	transcript-transcript	0.129377675566158
CCL2	HAVCR2	0.633683874962184	transcript-transcript	0.633683874962184
CCL2	IRF9	0.467142855263594	transcript-transcript	0.467142855263594
GOLGB1	KDM5B	0.947257231910368	transcript-transcript	0.947257231910368
ENPEP	MTG1	0.268598615691502	transcript-transcript	0.268598615691502
LITAF	HK1	0.78389454150052	transcript-transcript	0.78389454150052
MRC1	CAMP	0.375588949122084	transcript-transcript	0.375588949122084
MRC1	ENPEP	0.44235264240256	transcript-transcript	0.44235264240256
HOXB5	ITGB3	0.17057408152076	transcript-transcript	0.17057408152076
CST3	CD163	0.833110482616948	transcript-transcript	0.833110482616948
IRF7	IGF1R	0.621760158998818	transcript-transcript	0.621760158998818
IRF7	CST3	0.60977543874721	transcript-transcript	0.60977543874721
CPE	MNT	0.718187101111693	transcript-transcript	0.718187101111693
CXCL9	APOA1	0.298784776458208	transcript-transcript	0.298784776458208
KRT18	FLOT2	0.695686599301694	transcript-transcript	0.695686599301694
CYTIP	IRF7	0.854077276883086	transcript-transcript	0.854077276883086
CAV1	CTSC	0.253165822372689	transcript-transcript	0.253165822372689
ISG15	IFIT1	0.838285371089678	transcript-transcript	0.838285371089678
ISG15	IRF1	0.867839532319435	transcript-transcript	0.867839532319435
MX1	IFIT1	0.851108601040749	transcript-transcript	0.851108601040749
MX1	ISG15	0.990031001757402	transcript-transcript	0.990031001757402
IFI44L	IFIT1	0.812408146387492	transcript-transcript	0.812408146387492
IFI44L	ISG15	0.973697159284338	transcript-transcript	0.973697159284338
IFI44L	MX1	0.968272180692306	transcript-transcript	0.968272180692306
CCL5	IFIT1	0.529516530141742	transcript-transcript	0.529516530141742
CCL5	IFI44L	0.718487293350826	transcript-transcript	0.718487293350826
MX2	MX1	0.986395815841151	transcript-transcript	0.986395815841151
IFI35	IFIT1	0.845307815947542	transcript-transcript	0.845307815947542
IFI35	ISG15	0.990355980852903	transcript-transcript	0.990355980852903
IFI35	MX1	0.990711392736536	transcript-transcript	0.990711392736536
IFI35	MX2	0.982740110560457	transcript-transcript	0.982740110560457
CCL2	IL1R1	0.581536769937225	transcript-transcript	0.581536769937225
HAMP	CD209	0.328824282151636	transcript-transcript	0.328824282151636
AICDA	EHMT1	0.583723696180612	transcript-transcript	0.583723696180612
GH1	FLT1	0.28173280958824	transcript-transcript	0.28173280958824
ADM	FLT1	0.434309361785021	transcript-transcript	0.434309361785021
FLOT2	CTLA4	0.783136198226847	transcript-transcript	0.783136198226847
CXCR3	IL22	0.219374732265149	transcript-transcript	0.219374732265149
BCAR3	GH1	0.136593219106762	transcript-transcript	0.136593219106762
LITAF	LY6E	0.91278711431152	transcript-transcript	0.91278711431152
KRT10	CXCR3	0.793738935302245	transcript-transcript	0.793738935302245
KLKB1	HP	0.219656556750226	transcript-transcript	0.219656556750226
HOXB5	MPP5	0.328901901003753	transcript-transcript	0.328901901003753
IGF1R	GALNS	0.716037712461989	transcript-transcript	0.716037712461989
IRF7	IL33	0.49531065047166	transcript-transcript	0.49531065047166
APC	CCDC88A	0.835787585151903	transcript-transcript	0.835787585151903
CYCS	HEY2	0.668724458432016	transcript-transcript	0.668724458432016
CTSC	CXCR6	0.803387723244654	transcript-transcript	0.803387723244654
CTSC	IL33	0.453601341296496	transcript-transcript	0.453601341296496
F7	KLKB1	0.105657448417956	transcript-transcript	0.105657448417956
CD74	ITGAX	0.796814744014649	transcript-transcript	0.796814744014649
CD74	BRD2	0.930707194092849	transcript-transcript	0.930707194092849
CD74	IRF7	0.842270959675594	transcript-transcript	0.842270959675594
HPN	HP	0.362182404073908	transcript-transcript	0.362182404073908
HPN	KLKB1	0.344532120276461	transcript-transcript	0.344532120276461
APOA1	HP	0.332890667522818	transcript-transcript	0.332890667522818
APOA1	KLKB1	0.301805805761548	transcript-transcript	0.301805805761548
APOA1	F7	0.500338196362289	transcript-transcript	0.500338196362289
EGF	DNASE1	0.400452945883286	transcript-transcript	0.400452945883286
CCL7	FLOT2	0.290465157696379	transcript-transcript	0.290465157696379
CCL7	LITAF	0.340021340787533	transcript-transcript	0.340021340787533
CCL7	CCL4	0.461351357188739	transcript-transcript	0.461351357188739
CPE	BCR	0.600402130383647	transcript-transcript	0.600402130383647
CXCL9	CD209	0.21379613203637	transcript-transcript	0.21379613203637
CXCL9	CTLA4	0.294261316585032	transcript-transcript	0.294261316585032
CXCL9	BRD2	0.533530862641494	transcript-transcript	0.533530862641494
CXCL9	CD74	0.625589186297693	transcript-transcript	0.625589186297693
CXCR4	EHMT1	0.849887469041878	transcript-transcript	0.849887469041878
CXCR4	CXCR6	0.601597339189798	transcript-transcript	0.601597339189798
CXCR4	CCL4	0.551439180965659	transcript-transcript	0.551439180965659
MAX	CXCR3	0.78484632785409	transcript-transcript	0.78484632785409
MAX	CXCR4	0.930238862729282	transcript-transcript	0.930238862729282
KRT18	BCAR3	0.768638756015317	transcript-transcript	0.768638756015317
IL1R1	IL33	0.432366861834963	transcript-transcript	0.432366861834963
IL1R1	IRF7	0.694406417631521	transcript-transcript	0.694406417631521
CYTIP	CTLA4	0.784773842727825	transcript-transcript	0.784773842727825
CYTIP	ITGAX	0.6765242272602	transcript-transcript	0.6765242272602
CYTIP	CXCR6	0.65917756673791	transcript-transcript	0.65917756673791
CYTIP	FLOT2	0.975784963609776	transcript-transcript	0.975784963609776
CYTIP	CCL4	0.624117463541617	transcript-transcript	0.624117463541617
CYTIP	CD74	0.951968659640081	transcript-transcript	0.951968659640081
CYTIP	CCL7	0.356650891024895	transcript-transcript	0.356650891024895
CYTIP	CXCR4	0.89991012555493	transcript-transcript	0.89991012555493
ITGB2	FLOT2	0.950832943969927	transcript-transcript	0.950832943969927
ITGB2	CXCR4	0.799104190597973	transcript-transcript	0.799104190597973
ITGB2	CYTIP	0.954542203184779	transcript-transcript	0.954542203184779
CAV1	ERG	0.161042375497973	transcript-transcript	0.161042375497973
CAV1	MRC1	0.406995325222383	transcript-transcript	0.406995325222383
ISG15	HAVCR2	0.819759770443278	transcript-transcript	0.819759770443278
MX1	IL33	0.518555732726753	transcript-transcript	0.518555732726753
MX1	CD74	0.828610713080851	transcript-transcript	0.828610713080851
MX1	CXCL9	0.398012389948076	transcript-transcript	0.398012389948076
IFI44L	CD74	0.786050080412127	transcript-transcript	0.786050080412127
IFI44L	IFIT1	0.812408146387492	transcript-transcript	0.812408146387492
IFI44L	CXCR4	0.723395541607683	transcript-transcript	0.723395541607683
CCR1	HAVCR2	0.933120017498999	transcript-transcript	0.933120017498999
CCR1	MRC1	0.314915853031375	transcript-transcript	0.314915853031375
CCR1	IL1R1	0.898969578818999	transcript-transcript	0.898969578818999
CCL18	CD209	0.114633138486835	transcript-transcript	0.114633138486835
CCL18	CTLA4	0.122700636354036	transcript-transcript	0.122700636354036
CCL18	FLOT2	0.289272487535203	transcript-transcript	0.289272487535203
CCL18	CYTIP	0.33491219474929	transcript-transcript	0.33491219474929
CCL18	ITGB2	0.377619590044055	transcript-transcript	0.377619590044055
CCL18	MX1	0.57904385492482	transcript-transcript	0.57904385492482
MXD1	HAMP	0.738147572072864	transcript-transcript	0.738147572072864
MXD1	CA2	0.466551408577518	transcript-transcript	0.466551408577518
IFIT3	IFIT1	0.980807252358643	transcript-transcript	0.980807252358643
IFIT3	CXCR4	0.471204608371387	transcript-transcript	0.471204608371387
IFIT3	IFI44L	0.909281602891961	transcript-transcript	0.909281602891961
IFIT3	CCR1	0.789450121820708	transcript-transcript	0.789450121820708
CCL5	ITGAX	0.341614765998387	transcript-transcript	0.341614765998387
CCL5	CXCR6	0.746919723041733	transcript-transcript	0.746919723041733
CCL5	FLOT2	0.67772985034072	transcript-transcript	0.67772985034072
CCL5	IRF7	0.749340476779712	transcript-transcript	0.749340476779712
CCL5	CCL4	0.938852301131113	transcript-transcript	0.938852301131113
CCL5	CD74	0.612436317860532	transcript-transcript	0.612436317860532
CCL5	CCL7	0.356310908497554	transcript-transcript	0.356310908497554
CCL5	CXCL9	0.162991496784595	transcript-transcript	0.162991496784595
CCL5	ITGB2	0.67028117435463	transcript-transcript	0.67028117435463
CCL5	MX1	0.722079190258413	transcript-transcript	0.722079190258413
CCL5	CCL18	0.52182301665124	transcript-transcript	0.52182301665124
MX2	CXCR6	0.839558039294177	transcript-transcript	0.839558039294177
MX2	CXCR4	0.596210527180145	transcript-transcript	0.596210527180145
MX2	MAX	0.727654545147794	transcript-transcript	0.727654545147794
MX2	CCL5	0.643501668190887	transcript-transcript	0.643501668190887
IRF9	ITGAX	0.602749826475352	transcript-transcript	0.602749826475352
IRF9	BRD2	0.928452077141196	transcript-transcript	0.928452077141196
IRF9	CXCR3	0.815238367402506	transcript-transcript	0.815238367402506
IRF9	IRF7	0.92121166227755	transcript-transcript	0.92121166227755
IRF9	CD74	0.875038252166348	transcript-transcript	0.875038252166348
IRF9	CXCL9	0.397539154146867	transcript-transcript	0.397539154146867
IRF9	MX1	0.905742952309716	transcript-transcript	0.905742952309716
IRF9	IFI44L	0.894865915067239	transcript-transcript	0.894865915067239
IRF9	CCL5	0.833610880613334	transcript-transcript	0.833610880613334
CCL2	CCL20	0.109481539632655	transcript-transcript	0.109481539632655
CCL2	CXCL1	0.554011076416578	transcript-transcript	0.554011076416578
CTSC	CXCR3	0.68145581406956	transcript-transcript	0.68145581406956
IFIT1	ADRA2B	0.160850153789081	transcript-transcript	0.160850153789081
IFIT1	GALNS	0.681911078639792	transcript-transcript	0.681911078639792
HPN	F7	0.426790241314544	transcript-transcript	0.426790241314544
APOA1	F7	0.500338196362289	transcript-transcript	0.500338196362289
CPE	FLT1	0.323696615701178	transcript-transcript	0.323696615701178
CPE	IFIT1	0.118771493065411	transcript-transcript	0.118771493065411
CXCL1	CTSC	0.569163509826995	transcript-transcript	0.569163509826995
CA2	KLKB1	0.169573799941359	transcript-transcript	0.169573799941359
IRF1	CXCR3	0.763929842147583	transcript-transcript	0.763929842147583
IRF1	CTSC	0.914562109031583	transcript-transcript	0.914562109031583
IL1R1	HOXB5	0.144415867370741	transcript-transcript	0.144415867370741
IL1R1	CXCL1	0.877873720089532	transcript-transcript	0.877873720089532
ITGB2	ITGAX	0.826224090458103	transcript-transcript	0.826224090458103
ITGB2	IRF1	0.962514127768377	transcript-transcript	0.962514127768377
CAV1	CXCL1	0.170379649970285	transcript-transcript	0.170379649970285
CAV1	IL1R1	0.274485659396994	transcript-transcript	0.274485659396994
CCR1	ITGAX	0.822690659034939	transcript-transcript	0.822690659034939
CCR1	ITGB2	0.718909847889991	transcript-transcript	0.718909847889991
IFIT3	ADRA2B	0.189605121005312	transcript-transcript	0.189605121005312
IFIT3	GALNS	0.773894293302911	transcript-transcript	0.773894293302911
IFIT3	IFIT1	0.980807252358643	transcript-transcript	0.980807252358643
IL22	DOCK11	0.296181581351052	transcript-transcript	0.296181581351052
AAK1	LNPK	0.964432233159454	transcript-transcript	0.964432233159454
AAK1	HAMP	0.451018219299814	transcript-transcript	0.451018219299814
AAK1	IL37	0.236597032904514	transcript-transcript	0.236597032904514
EHMT1	DNAH8	0.549923972324538	transcript-transcript	0.549923972324538
EHMT1	AAK1	0.957329666564841	transcript-transcript	0.957329666564841
CCDC88A	LNPK	0.717240518934568	transcript-transcript	0.717240518934568
MPP5	LNPK	0.912777872477397	transcript-transcript	0.912777872477397
ATP6AP2	AAK1	0.94115196087445	transcript-transcript	0.94115196087445
ATP6AP2	ABCB6	0.472825774853644	transcript-transcript	0.472825774853644
COL11A2	CCDC88A	0.544187008247819	transcript-transcript	0.544187008247819
ERG	AAK1	0.174460249608415	transcript-transcript	0.174460249608415
ERG	MPP5	0.26051888049106	transcript-transcript	0.26051888049106
EPHB2	AAK1	0.651135229931586	transcript-transcript	0.651135229931586
EPHB2	MPP5	0.596765987528289	transcript-transcript	0.596765987528289
FLT1	MPP5	0.433463456731252	transcript-transcript	0.433463456731252
FLT1	ITGA2B	0.692382966962443	transcript-transcript	0.692382966962443
CRYGD	ADRA2B	-0.104151107544747	transcript-transcript	0.104151107544747
CRYGD	ATP6AP2	0.146263462800464	transcript-transcript	0.146263462800464
CRYGD	ERG	0.880859514565228	transcript-transcript	0.880859514565228
HP	LNPK	0.547258844409921	transcript-transcript	0.547258844409921
HP	CCDC88A	0.680927822342158	transcript-transcript	0.680927822342158
MAPK3	LNPK	0.878863760514794	transcript-transcript	0.878863760514794
CD163	LNPK	0.485344900150332	transcript-transcript	0.485344900150332
ITGAX	AAK1	0.691956079350823	transcript-transcript	0.691956079350823
ITGAX	ADRA2B	0.474233178900645	transcript-transcript	0.474233178900645
ABCC1	CLTRN	0.657088135077432	transcript-transcript	0.657088135077432
ABCC1	ERG	0.237367923404606	transcript-transcript	0.237367923404606
KDM5B	LNPK	0.940446386191136	transcript-transcript	0.940446386191136
KDM5B	AAK1	0.891922608517756	transcript-transcript	0.891922608517756
KDM5B	EPHB2	0.709853557588942	transcript-transcript	0.709853557588942
BCR	ATP6AP2	0.851716297627417	transcript-transcript	0.851716297627417
BCR	ABCC1	0.962671747908067	transcript-transcript	0.962671747908067
GOLGB1	LNPK	0.956437447339691	transcript-transcript	0.956437447339691
GOLGB1	EPHB2	0.823967162835269	transcript-transcript	0.823967162835269
ARIH1	AAK1	0.926665040616924	transcript-transcript	0.926665040616924
ARIH1	GALNS	0.904145455811415	transcript-transcript	0.904145455811415
DNASE1	AAK1	0.946943253636002	transcript-transcript	0.946943253636002
DNASE1	FLT1	0.6178352929698	transcript-transcript	0.6178352929698
LY6E	HK1	0.865876314908836	transcript-transcript	0.865876314908836
LY6E	ERG	0.13405449969255	transcript-transcript	0.13405449969255
ADM	EPHB2	0.586952280400008	transcript-transcript	0.586952280400008
CXCR3	LPO	0.748239222854187	transcript-transcript	0.748239222854187
IL5	EPHB2	-0.100377547129626	transcript-transcript	0.100377547129626
BCAR3	LNPK	0.683657974186071	transcript-transcript	0.683657974186071
BCAR3	EPHB2	0.371044689380629	transcript-transcript	0.371044689380629
BCAR3	FLT1	0.266555709045629	transcript-transcript	0.266555709045629
BCAR3	FLOT2	0.770250660311226	transcript-transcript	0.770250660311226
BCAR3	CXCR3	0.763065092309286	transcript-transcript	0.763065092309286
ENPEP	HAVCR2	0.251342310679593	transcript-transcript	0.251342310679593
ENPEP	ATP6AP2	0.183326588263602	transcript-transcript	0.183326588263602
ENPEP	ITGA2B	0.777132196661671	transcript-transcript	0.777132196661671
ENPEP	ERG	0.289164029853196	transcript-transcript	0.289164029853196
ENPEP	CRYGD	0.219219158179141	transcript-transcript	0.219219158179141
ENPEP	GOLGB1	0.262722356087092	transcript-transcript	0.262722356087092
KRT10	CD209	0.13446929275976	transcript-transcript	0.13446929275976
KRT10	MPP5	0.952206088781421	transcript-transcript	0.952206088781421
KRT10	COL11A2	0.92896379065953	transcript-transcript	0.92896379065953
KRT10	ERG	0.27800666587245	transcript-transcript	0.27800666587245
KRT10	EPHB2	0.477969486724521	transcript-transcript	0.477969486724521
KRT10	FLT1	0.329540307944594	transcript-transcript	0.329540307944594
KRT10	ARIH1	0.885119211586877	transcript-transcript	0.885119211586877
MRC1	DNAH8	0.457308191439539	transcript-transcript	0.457308191439539
MRC1	FLT1	0.532872992851845	transcript-transcript	0.532872992851845
MRC1	ITGB3	0.679498548286187	transcript-transcript	0.679498548286187
MRC1	ARIH1	0.319103147164251	transcript-transcript	0.319103147164251
IL33	HAVCR2	0.483259030993716	transcript-transcript	0.483259030993716
HOXB5	LNPK	0.261628229911468	transcript-transcript	0.261628229911468
IGF1R	LNPK	0.750582374783057	transcript-transcript	0.750582374783057
IGF1R	EPHB2	0.470641864506031	transcript-transcript	0.470641864506031
IGF1R	KDM5B	0.876170444135754	transcript-transcript	0.876170444135754
IGF1R	GOLGB1	0.717627436967009	transcript-transcript	0.717627436967009
IGF1R	ENPEP	0.19242284918163	transcript-transcript	0.19242284918163
IRF7	FLOT2	0.820793621617803	transcript-transcript	0.820793621617803
APC	LNPK	0.927172958240622	transcript-transcript	0.927172958240622
APC	CD209	0.361492772836423	transcript-transcript	0.361492772836423
APC	EHMT1	0.962092277494578	transcript-transcript	0.962092277494578
APC	CCDC88A	0.835787585151903	transcript-transcript	0.835787585151903
APC	AICDA	0.607533185194565	transcript-transcript	0.607533185194565
APC	MPP5	0.835318980236272	transcript-transcript	0.835318980236272
APC	CTLA4	0.583603860552011	transcript-transcript	0.583603860552011
APC	HK1	0.937064613126433	transcript-transcript	0.937064613126433
APC	ERG	0.178203999850039	transcript-transcript	0.178203999850039
APC	EPHB2	0.872819934301962	transcript-transcript	0.872819934301962
APC	FLT1	0.673830615362091	transcript-transcript	0.673830615362091
APC	ARIH1	0.927613997312167	transcript-transcript	0.927613997312167
APC	DNASE1	0.96321168232807	transcript-transcript	0.96321168232807
